model_name,strategy,threshold,precision,recall,f1,f2,average_precision,tn,fp,fn,tp,false_positive_cost,false_negative_cost,total_cost,ensemble_name,ensemble_group,selection_dataset
xgboost_oof_ensemble,max_three_models,0.43,0.4809598330725091,0.922,0.6321563249914296,0.7791110359979719,0.8718317504895439,58005,995,78,922,10,500,48950,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.44,0.48446550816219064,0.92,0.6347016212487064,0.7797931852856417,0.8718317504895439,58021,979,80,920,10,500,49790,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.45,0.4909188034188034,0.919,0.6399721448467967,0.7825272479564033,0.8718317504895439,58047,953,81,919,10,500,50030,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.46,0.49729144095341277,0.918,0.6451159522136332,0.7851522408484434,0.8718317504895439,58072,928,82,918,10,500,50280,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.47,0.5024684585847504,0.916,0.648955012398158,0.7865361497509875,0.8718317504895439,58093,907,84,916,10,500,51070,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.48,0.5077691453940066,0.915,0.6531049250535332,0.7885211995863496,0.8718317504895439,58113,887,85,915,10,500,51370,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.49,0.5157835400225479,0.915,0.6596971881759193,0.7923449948042951,0.8718317504895439,58141,859,85,915,10,500,51090,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.5,0.5195911413969335,0.915,0.6628033321260413,0.7941329630272522,0.8718317504895439,58154,846,85,915,10,500,50960,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.51,0.5255894192064405,0.914,0.6673968601679445,0.7963059766509845,0.8718317504895439,58175,825,86,914,10,500,51250,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.52,0.5314318975552969,0.913,0.6718175128771156,0.798356068555439,0.8718317504895439,58195,805,87,913,10,500,51550,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.53,0.5361127422196125,0.913,0.6755456899741028,0.8004559004032965,0.8718317504895439,58210,790,87,913,10,500,51400,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.54,0.5415676959619953,0.912,0.6795827123695977,0.8022519352568613,0.8718317504895439,58228,772,88,912,10,500,51720,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.55,0.5485232067510548,0.91,0.6844678450545317,0.8040289803852271,0.8718317504895439,58251,749,90,910,10,500,52490,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.56,0.5538648813146683,0.91,0.6886114264093833,0.8063087010455432,0.8718317504895439,58267,733,90,910,10,500,52330,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.57,0.5596555965559655,0.91,0.693069306930693,0.8087451119800925,0.8718317504895439,58284,716,90,910,10,500,52160,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.58,0.5632754342431762,0.908,0.6952526799387443,0.8089807555238774,0.8718317504895439,58296,704,92,908,10,500,53040,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.59,0.5679398872886663,0.907,0.6984982672314208,0.8102554940146507,0.8718317504895439,58310,690,93,907,10,500,53400,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.6,0.5737808739708676,0.906,0.7025979061651803,0.8119734719483779,0.8718317504895439,58327,673,94,906,10,500,53730,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.61,0.5811417575368826,0.906,0.7080890973036342,0.8148947652455477,0.8718317504895439,58347,653,94,906,10,500,53530,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.62,0.586139896373057,0.905,0.7114779874213837,0.8161976911976911,0.8718317504895439,58361,639,95,905,10,500,53890,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.63,0.5903141361256544,0.902,0.7136075949367089,0.8158465991316932,0.8718317504895439,58374,626,98,902,10,500,55260,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.64,0.595222295952223,0.897,0.7155963302752294,0.8144180134374432,0.8718317504895439,58390,610,103,897,10,500,57600,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.65,0.5966666666666667,0.895,0.716,0.8136363636363636,0.8718317504895439,58395,605,105,895,10,500,58550,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.66,0.6016150740242261,0.894,0.7192276749798874,0.8148013124316442,0.8718317504895439,58408,592,106,894,10,500,58920,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.67,0.6064120054570259,0.889,0.7210056772100568,0.8132089279180388,0.8718317504895439,58423,577,111,889,10,500,61270,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.68,0.6114167812929848,0.889,0.7245313773431132,0.814998166483315,0.8718317504895439,58435,565,111,889,10,500,61150,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.69,0.6158113730929264,0.888,0.7272727272727273,0.8158765159867696,0.8718317504895439,58446,554,112,888,10,500,61540,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.7,0.6237693389592124,0.887,0.7324525185796862,0.8179638509774991,0.8718317504895439,58465,535,113,887,10,500,61850,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.71,0.6288147622427254,0.886,0.7355749273557493,0.819005361434646,0.8718317504895439,58477,523,114,886,10,500,62230,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.72,0.6339541547277937,0.885,0.7387312186978298,0.8200518902891031,0.8718317504895439,58489,511,115,885,10,500,62610,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.73,0.6405228758169934,0.882,0.7421119057635676,0.8201599404872606,0.8718317504895439,58505,495,118,882,10,500,63950,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.74,0.6472324723247233,0.877,0.7447983014861995,0.8188608776844071,0.8718317504895439,58522,478,123,877,10,500,66280,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.75,0.6539611360239163,0.875,0.7485029940119761,0.8195953540651929,0.8718317504895439,58537,463,125,875,10,500,67130,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.76,0.6578549848942599,0.871,0.7495697074010327,0.8179939894815927,0.8718317504895439,58547,453,129,871,10,500,69030,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.77,0.6636085626911316,0.868,0.7521663778162911,0.8176337603617182,0.8718317504895439,58560,440,132,868,10,500,70400,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.78,0.6687354538401862,0.862,0.7531673219746614,0.8148988466628853,0.8718317504895439,58573,427,138,862,10,500,73270,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.79,0.6782334384858044,0.86,0.7583774250440917,0.8162490508731967,0.8718317504895439,58592,408,140,860,10,500,74080,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.8,0.6848,0.856,0.7608888888888888,0.8152380952380952,0.8718317504895439,58606,394,144,856,10,500,75940,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.81,0.6913078797725426,0.851,0.7628865979381443,0.8134199961766393,0.8718317504895439,58620,380,149,851,10,500,78300,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.82,0.698019801980198,0.846,0.7649186256781193,0.8115886415963162,0.8718317504895439,58634,366,154,846,10,500,80660,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.83,0.7045075125208681,0.844,0.7679708826205641,0.8118507118122354,0.8718317504895439,58646,354,156,844,10,500,81540,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.84,0.7161125319693095,0.84,0.7731247123791992,0.8119079837618404,0.8718317504895439,58667,333,160,840,10,500,83330,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.85,0.7278260869565217,0.837,0.7786046511627907,0.8126213592233009,0.8718317504895439,58687,313,163,837,10,500,84630,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.86,0.7378210806023029,0.833,0.7825270079849694,0.8120491323844804,0.8718317504895439,58704,296,167,833,10,500,86460,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.87,0.7490974729241877,0.83,0.7874762808349146,0.812451057165231,0.8718317504895439,58722,278,170,830,10,500,87780,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.88,0.7566820276497696,0.821,0.7875299760191846,0.8072763028515241,0.8718317504895439,58736,264,179,821,10,500,92140,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.89,0.771050141911069,0.815,0.7924161400097229,0.8058137235515127,0.8718317504895439,58758,242,185,815,10,500,94920,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.9,0.7858527131782945,0.811,0.7982283464566929,0.8058426073131956,0.8718317504895439,58779,221,189,811,10,500,96710,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.91,0.8018018018018018,0.801,0.8014007003501751,0.8011602320464093,0.8718317504895439,58802,198,199,801,10,500,101480,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.92,0.8140495867768595,0.788,0.8008130081300813,0.7930756843800322,0.8718317504895439,58820,180,212,788,10,500,107800,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.93,0.8329764453961456,0.778,0.8045501551189245,0.7884069720308067,0.8718317504895439,58844,156,222,778,10,500,112560,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.94,0.8485523385300668,0.762,0.8029504741833509,0.777868517762352,0.8718317504895439,58864,136,238,762,10,500,120360,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.95,0.8748538011695907,0.748,0.8064690026954178,0.7703398558187435,0.8718317504895439,58893,107,252,748,10,500,127070,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.96,0.8861689106487148,0.724,0.7969179966978536,0.7515050861532074,0.8718317504895439,58907,93,276,724,10,500,138930,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.97,0.8994778067885117,0.689,0.7802944507361268,0.7228283676038607,0.8718317504895439,58923,77,311,689,10,500,156270,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.98,0.9187592319054653,0.622,0.7418008348240906,0.664956168484071,0.8718317504895439,58945,55,378,622,10,500,189550,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,max_three_models,0.99,0.9659090909090909,0.51,0.6675392670157068,0.5631625441696113,0.8718317504895439,58982,18,490,510,10,500,245180,max_three_models,diagnostic,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.01,0.12258145050555486,0.982,0.21795583176118077,0.4087919407210057,0.8718427428003347,51971,7029,18,982,10,500,79290,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.02,0.17295764664185717,0.976,0.29384314315821164,0.506066576791455,0.8718427428003347,54333,4667,24,976,10,500,58670,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.03,0.20299812617114305,0.975,0.3360330863346545,0.553788481199591,0.8718427428003347,55172,3828,25,975,10,500,50780,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.04,0.22630111524163568,0.974,0.36726998491704377,0.5864643545279383,0.8718427428003347,55670,3330,26,974,10,500,46300,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.05,0.2457691336196009,0.973,0.392417826174632,0.6112576956904133,0.8718427428003347,56014,2986,27,973,10,500,43360,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.06,0.26085790884718496,0.973,0.41141649048625795,0.6293661060802069,0.8718427428003347,56243,2757,27,973,10,500,41070,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.07,0.2752059074126669,0.969,0.42866622428666223,0.644196250498604,0.8718427428003347,56448,2552,31,969,10,500,41020,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.08,0.2875,0.966,0.44311926605504587,0.65625,0.8718427428003347,56606,2394,34,966,10,500,40940,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.09,0.2989467162329616,0.965,0.456480605487228,0.6675428887659104,0.8718427428003347,56737,2263,35,965,10,500,40130,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.1,0.30865384615384617,0.963,0.46747572815533983,0.6762640449438202,0.8718427428003347,56843,2157,37,963,10,500,40070,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.11,0.31620553359683795,0.96,0.4757185332011893,0.6822057987492893,0.8718427428003347,56924,2076,40,960,10,500,40760,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.12,0.32607956477388644,0.959,0.4866785079928952,0.6908226480334245,0.8718427428003347,57018,1982,41,959,10,500,40320,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.13,0.3344959888385072,0.959,0.49599172485130594,0.6982670744138634,0.8718427428003347,57092,1908,41,959,10,500,39580,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.14,0.3425,0.959,0.5047368421052632,0.7051470588235295,0.8718427428003347,57159,1841,41,959,10,500,38910,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.15,0.35016465422612514,0.957,0.5127243503884276,0.7106787464725977,0.8718427428003347,57224,1776,43,957,10,500,39260,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.16,0.35851183765501693,0.954,0.5211690794864791,0.7161086923885303,0.8718427428003347,57293,1707,46,954,10,500,40070,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.17,0.36693704132869837,0.95,0.5293953747561995,0.7208984671422067,0.8718427428003347,57361,1639,50,950,10,500,41390,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.18,0.3727415553809898,0.949,0.5352509870276367,0.7248701497097464,0.8718427428003347,57403,1597,51,949,10,500,41470,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.19,0.3795591182364729,0.947,0.5419170243204579,0.729022324865281,0.8718427428003347,57452,1548,53,947,10,500,41980,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.2,0.3875460876689881,0.946,0.5498401627433885,0.7343580189411582,0.8718427428003347,57505,1495,54,946,10,500,41950,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.21,0.3932302549101546,0.941,0.5546713822575892,0.7359612075707805,0.8718427428003347,57548,1452,59,941,10,500,44020,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.22,0.4013663535439795,0.94,0.5625374027528426,0.7410911384421318,0.8718427428003347,57598,1402,60,940,10,500,44020,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.23,0.4094076655052265,0.94,0.5703883495145631,0.7465057179161372,0.8718427428003347,57644,1356,60,940,10,500,43560,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.24,0.4158547387068202,0.939,0.576427255985267,0.7502396931927133,0.8718427428003347,57681,1319,61,939,10,500,43690,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.25,0.42264321154713574,0.937,0.5825303077401306,0.7535788965739102,0.8718427428003347,57720,1280,63,937,10,500,44300,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.26,0.42772186642268983,0.935,0.5869428750784683,0.75573876495312,0.8718427428003347,57749,1251,65,935,10,500,45010,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.27,0.4321445113478462,0.933,0.5906932573599241,0.7574281539210911,0.8718427428003347,57774,1226,67,933,10,500,45760,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.28,0.43796992481203006,0.932,0.5959079283887468,0.7604438642297651,0.8718427428003347,57804,1196,68,932,10,500,45960,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.29,0.4446564885496183,0.932,0.6020671834625323,0.7644356955380578,0.8718427428003347,57836,1164,68,932,10,500,45640,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.3,0.4508950169327528,0.932,0.6077600260841213,0.7680896654029998,0.8718427428003347,57865,1135,68,932,10,500,45350,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.31,0.4567779960707269,0.93,0.6126482213438735,0.7703777335984096,0.8718427428003347,57894,1106,70,930,10,500,46060,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.32,0.4630738522954092,0.928,0.6178428761651131,0.7728181212524984,0.8718427428003347,57924,1076,72,928,10,500,46760,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.33,0.4679454820797577,0.927,0.6219389466621938,0.7749540210667113,0.8718427428003347,57946,1054,73,927,10,500,47040,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.34,0.4768280123583934,0.926,0.6295037389530931,0.7791989229215752,0.8718427428003347,57984,1016,74,926,10,500,47160,mean_structural_indicator,auxiliary,oof_averaged
xgboost_oof_ensemble,mean_structural_indicator,0.35,0.4812304483837331,0.923,0.63262508567512,0.7798242649543765,0.8718427428003347,58005,995,77,923,10,500,48450,mean_structural_indicator,auxiliary,oof_averaged
