model_name,strategy,threshold,precision,recall,f1,f2,average_precision,tn,fp,fn,tp,false_positive_cost,false_negative_cost,total_cost,candidate_strategy,selection_dataset
xgboost_oof,median_all_bin_projection,0.5,0.5680958385876419,0.901,0.6968290796597061,0.8064804869316148,0.8701103165913205,58315,685,99,901,10,500,56350,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.51,0.5736137667304015,0.9,0.7006617360840794,0.8080445322319986,0.8701103165913205,58331,669,100,900,10,500,56690,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.52,0.5770218228498074,0.899,0.7028928850664582,0.8087441525728679,0.8701103165913205,58341,659,101,899,10,500,57090,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.53,0.5835509138381201,0.894,0.7061611374407583,0.8080260303687635,0.8701103165913205,58362,638,106,894,10,500,59380,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.54,0.587730870712401,0.891,0.7082670906200318,0.8076504713560552,0.8701103165913205,58375,625,109,891,10,500,60750,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.55,0.5947930574098799,0.891,0.7133706965572458,0.8102946526009458,0.8701103165913205,58393,607,109,891,10,500,60570,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.56,0.6016205266711682,0.891,0.7182587666263603,0.812807881773399,0.8701103165913205,58410,590,109,891,10,500,60400,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.57,0.609471516815374,0.888,0.7228327228327228,0.8136338647608576,0.8701103165913205,58431,569,112,888,10,500,61690,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.58,0.6106133700895934,0.886,0.7229702162382701,0.812694918363603,0.8701103165913205,58435,565,114,886,10,500,62650,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.59,0.6152777777777778,0.886,0.7262295081967213,0.8143382352941176,0.8701103165913205,58446,554,114,886,10,500,62540,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.6,0.6216596343178622,0.884,0.7299752270850537,0.8151973441534489,0.8701103165913205,58462,538,116,884,10,500,63380,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.61,0.6288365453247681,0.881,0.7338608912952936,0.8155897056100722,0.8701103165913205,58480,520,119,881,10,500,64700,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.62,0.6336705202312138,0.877,0.735738255033557,0.8144502228826151,0.8701103165913205,58493,507,123,877,10,500,66570,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.63,0.6386861313868614,0.875,0.7383966244725738,0.8147113594040968,0.8701103165913205,58505,495,125,875,10,500,67450,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.64,0.6419662509170947,0.875,0.7405840033855269,0.8157747529367891,0.8701103165913205,58512,488,125,875,10,500,67380,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.65,0.6466666666666666,0.873,0.7429787234042553,0.8158878504672897,0.8701103165913205,58523,477,127,873,10,500,68270,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.66,0.6495152870991797,0.871,0.7441264416915848,0.8153903763340199,0.8701103165913205,58530,470,129,871,10,500,69200,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.67,0.6524024024024024,0.869,0.7452830188679245,0.8148912228057015,0.8701103165913205,58537,463,131,869,10,500,70130,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.68,0.6595582635186595,0.866,0.7488110678772157,0.8149821193299455,0.8701103165913205,58553,447,134,866,10,500,71470,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.69,0.6651305683563749,0.866,0.7523892267593397,0.8166729536024142,0.8701103165913205,58564,436,134,866,10,500,71360,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.7,0.6744548286604362,0.866,0.7583187390542907,0.8194549583648751,0.8701103165913205,58582,418,134,866,10,500,71180,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.71,0.6797797010228167,0.864,0.760898282694848,0.819578827546955,0.8701103165913205,58593,407,136,864,10,500,72070,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.72,0.6894060995184591,0.859,0.7649154051647373,0.8187190240182997,0.8701103165913205,58613,387,141,859,10,500,74370,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.73,0.6978066612510154,0.859,0.770058269834155,0.8210667176448098,0.8701103165913205,58628,372,141,859,10,500,74220,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.74,0.7025472473294988,0.855,0.7713125845737483,0.81943645773433,0.8701103165913205,58638,362,145,855,10,500,76120,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.75,0.71,0.852,0.7745454545454545,0.8192307692307692,0.8701103165913205,58652,348,148,852,10,500,77480,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.76,0.7142857142857143,0.845,0.7741639945029776,0.8151649623770018,0.8701103165913205,58662,338,155,845,10,500,80880,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.77,0.7192832764505119,0.843,0.7762430939226519,0.8149651972157773,0.8701103165913205,58671,329,157,843,10,500,81790,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.78,0.7238999137187231,0.839,0.777211672070403,0.8131420817987982,0.8701103165913205,58680,320,161,839,10,500,83700,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.79,0.7265625,0.837,0.7778810408921933,0.812305900621118,0.8701103165913205,58685,315,163,837,10,500,84650,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.8,0.733567046450482,0.837,0.7818776272769734,0.8140439603190041,0.8701103165913205,58696,304,163,837,10,500,84540,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.81,0.7411032028469751,0.833,0.7843691148775894,0.8128415300546448,0.8701103165913205,58709,291,167,833,10,500,86410,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.82,0.7490974729241877,0.83,0.7874762808349146,0.812451057165231,0.8701103165913205,58722,278,170,830,10,500,87780,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.83,0.7587155963302752,0.827,0.7913875598086124,0.81237721021611,0.8701103165913205,58737,263,173,827,10,500,89130,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.84,0.7675070028011205,0.822,0.7938194109126026,0.8104910274107671,0.8701103165913205,58751,249,178,822,10,500,91490,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.85,0.7749287749287749,0.816,0.7949342425718461,0.8074411240847021,0.8701103165913205,58763,237,184,816,10,500,94370,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.86,0.7806763285024154,0.808,0.7941031941031941,0.8023833167825224,0.8701103165913205,58773,227,192,808,10,500,98270,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.87,0.7893700787401575,0.802,0.7956349206349206,0.7994417862838915,0.8701103165913205,58786,214,198,802,10,500,101140,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.88,0.7967806841046278,0.792,0.794383149448345,0.7929515418502202,0.8701103165913205,58798,202,208,792,10,500,106020,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.89,0.8059548254620124,0.785,0.795339412360689,0.7891033373542421,0.8701103165913205,58811,189,215,785,10,500,109390,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.9,0.8177966101694916,0.772,0.7942386831275721,0.7807443365695793,0.8701103165913205,58828,172,228,772,10,500,115720,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.91,0.8244853737811484,0.761,0.7914716588663546,0.7729027016047125,0.8701103165913205,58838,162,239,761,10,500,121120,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.92,0.8403547671840355,0.758,0.7970557308096741,0.7731538147694819,0.8701103165913205,58856,144,242,758,10,500,122440,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.93,0.8558352402745996,0.748,0.7982924226254002,0.7673368896183833,0.8701103165913205,58874,126,252,748,10,500,127260,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.94,0.8654073199527745,0.733,0.7937195452084461,0.7561378172065195,0.8701103165913205,58886,114,267,733,10,500,134640,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.95,0.8776266996291718,0.71,0.7849640685461581,0.7381992098149304,0.8701103165913205,58901,99,290,710,10,500,145990,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.96,0.8903394255874674,0.682,0.7723669309173273,0.7154846831724717,0.8701103165913205,58916,84,318,682,10,500,159840,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.97,0.9183098591549296,0.652,0.7625730994152047,0.692144373673036,0.8701103165913205,58942,58,348,652,10,500,174580,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.98,0.931637519872814,0.586,0.7194597912829958,0.6329660833873407,0.8701103165913205,58957,43,414,586,10,500,207430,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_bin_projection,0.99,0.9705263157894737,0.461,0.6250847457627119,0.5150837988826815,0.8701103165913205,58986,14,539,461,10,500,269640,median_all_bin_projection,oof_averaged
xgboost_oof,median_all_structural_all,0.01,0.12287287287287288,0.982,0.21841637010676157,0.4094396264176117,0.8710981135618879,51990,7010,18,982,10,500,79100,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.02,0.17348027017419126,0.976,0.29459704195593117,0.5069603158113443,0.8710981135618879,54350,4650,24,976,10,500,58500,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.03,0.20595690747782003,0.975,0.3400767352633415,0.5581634989695443,0.8710981135618879,55241,3759,25,975,10,500,50090,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.04,0.22933835648693196,0.974,0.37125976748618256,0.5905177640354068,0.8710981135618879,55727,3273,26,974,10,500,45730,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.05,0.24802245470783363,0.972,0.3952022768855458,0.6137138527591868,0.8710981135618879,56053,2947,28,972,10,500,43470,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.06,0.26288659793814434,0.969,0.41357234314980795,0.6303669008587042,0.8710981135618879,56283,2717,31,969,10,500,42670,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.07,0.27636467562160616,0.967,0.42987330517892863,0.6447526336844913,0.8710981135618879,56468,2532,33,967,10,500,41820,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.08,0.2892215568862275,0.966,0.44516129032258067,0.6580381471389646,0.8710981135618879,56626,2374,34,966,10,500,40740,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.09,0.30131004366812225,0.966,0.4593437945791726,0.6702747710241466,0.8710981135618879,56760,2240,34,966,10,500,39400,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.1,0.3112261404076351,0.962,0.47030065998533366,0.67832463686363,0.8710981135618879,56871,2129,38,962,10,500,40290,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.11,0.3194675540765391,0.96,0.4794007490636704,0.6852248394004282,0.8710981135618879,56955,2045,40,960,10,500,40450,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.12,0.32819986310746063,0.959,0.4890362060173381,0.6927188673793702,0.8710981135618879,57037,1963,41,959,10,500,40130,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.13,0.3370865587614356,0.958,0.4986985944820406,0.7000876936568254,0.8710981135618879,57116,1884,42,958,10,500,39840,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.14,0.3436265709156194,0.957,0.5056803170409512,0.705232129697863,0.8710981135618879,57172,1828,43,957,10,500,39780,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.15,0.35151068533529845,0.954,0.5137318255250404,0.710455764075067,0.8710981135618879,57240,1760,46,954,10,500,40600,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.16,0.36074270557029176,0.952,0.523220665017862,0.7169754481096551,0.8710981135618879,57313,1687,48,952,10,500,40870,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.17,0.3682576639503298,0.949,0.5306122448979592,0.7214535502508742,0.8710981135618879,57372,1628,51,949,10,500,41780,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.18,0.3752969121140142,0.948,0.5377197958026092,0.726325467361324,0.8710981135618879,57422,1578,52,948,10,500,41780,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.19,0.38116410670978174,0.943,0.5428900402993667,0.7282978066110596,0.8710981135618879,57469,1531,57,943,10,500,43810,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.2,0.38740222313709344,0.941,0.5488480606590843,0.7318400995489189,0.8710981135618879,57512,1488,59,941,10,500,44380,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.21,0.3938886563415655,0.941,0.5553260548834464,0.7364219752699953,0.8710981135618879,57552,1448,59,941,10,500,43980,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.22,0.4021413276231263,0.939,0.5631184407796102,0.7411207576953434,0.8710981135618879,57604,1396,61,939,10,500,44460,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.23,0.4093286835222319,0.939,0.5701275045537341,0.7459485224022879,0.8710981135618879,57645,1355,61,939,10,500,44050,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.24,0.4161490683229814,0.938,0.576521204671174,0.7499200511672529,0.8710981135618879,57684,1316,62,938,10,500,44160,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.25,0.4232158988256549,0.937,0.5830740510267579,0.7539427100096556,0.8710981135618879,57723,1277,63,937,10,500,44270,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.26,0.4308045977011494,0.937,0.590236220472441,0.7587044534412956,0.8710981135618879,57762,1238,63,937,10,500,43880,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.27,0.4370023419203747,0.933,0.5952153110047846,0.7603911980440098,0.8710981135618879,57798,1202,67,933,10,500,45520,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.28,0.44365192582025675,0.933,0.6013535288430552,0.764378174668196,0.8710981135618879,57830,1170,67,933,10,500,45200,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.29,0.44932432432432434,0.931,0.6061197916666666,0.7666337285902504,0.8710981135618879,57859,1141,69,931,10,500,45910,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.3,0.45481191988275527,0.931,0.6110928782408926,0.7698032082024144,0.8710981135618879,57884,1116,69,931,10,500,45660,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.31,0.46226415094339623,0.931,0.6177836761778368,0.7740272697040239,0.8710981135618879,57917,1083,69,931,10,500,45330,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.32,0.46683417085427137,0.929,0.6214046822742475,0.7754590984974958,0.8710981135618879,57939,1061,71,929,10,500,46110,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.33,0.47106598984771575,0.928,0.6249158249158249,0.7772194304857621,0.8710981135618879,57958,1042,72,928,10,500,46420,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.34,0.4768280123583934,0.926,0.6295037389530931,0.7791989229215752,0.8710981135618879,57984,1016,74,926,10,500,47160,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.35,0.48125,0.924,0.6328767123287671,0.7804054054054054,0.8710981135618879,58004,996,76,924,10,500,47960,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.36,0.48785638859556496,0.924,0.6385625431928127,0.7838479809976246,0.8710981135618879,58030,970,76,924,10,500,47700,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.37,0.49279231179925254,0.923,0.6425339366515838,0.7857994210795164,0.8710981135618879,58050,950,77,923,10,500,48000,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.38,0.4997289972899729,0.922,0.6481546572934974,0.7887082976903336,0.8710981135618879,58077,923,78,922,10,500,48230,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.39,0.5052169137836353,0.92,0.65225097483162,0.790242226421577,0.8710981135618879,58099,901,80,920,10,500,49010,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.4,0.5099889012208657,0.919,0.655960028551035,0.791968286797656,0.8710981135618879,58117,883,81,919,10,500,49330,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.41,0.5137101287073307,0.918,0.658772874058127,0.7931570762052877,0.8710981135618879,58131,869,82,918,10,500,49690,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.42,0.5186440677966102,0.918,0.6628158844765343,0.7954939341421143,0.8710981135618879,58148,852,82,918,10,500,49520,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.43,0.524327418431597,0.916,0.6669093556607207,0.7969375326257178,0.8710981135618879,58169,831,84,916,10,500,50310,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.44,0.527681660899654,0.915,0.6693489392831017,0.7978723404255319,0.8710981135618879,58181,819,85,915,10,500,50690,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.45,0.5323615160349854,0.913,0.6725598526703499,0.7987751531058618,0.8710981135618879,58198,802,87,913,10,500,51520,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.46,0.5374189746611667,0.912,0.6763070077864294,0.8004212743549236,0.8710981135618879,58215,785,88,912,10,500,51850,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.47,0.5415676959619953,0.912,0.6795827123695977,0.8022519352568613,0.8710981135618879,58228,772,88,912,10,500,51720,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.48,0.546875,0.91,0.6831831831831832,0.803319209039548,0.8710981135618879,58246,754,90,910,10,500,52540,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.49,0.5523114355231143,0.908,0.686838124054463,0.8043940467753367,0.8710981135618879,58264,736,92,908,10,500,53360,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.5,0.5587692307692308,0.908,0.6918095238095238,0.8071111111111111,0.8710981135618879,58283,717,92,908,10,500,53170,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.51,0.5631611698817672,0.905,0.6942846183352512,0.8070269306224362,0.8710981135618879,58298,702,95,905,10,500,54520,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.52,0.5682819383259912,0.903,0.697566628041715,0.807836822329576,0.8710981135618879,58314,686,97,903,10,500,55360,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.53,0.5745222929936306,0.902,0.7019455252918287,0.8096947935368043,0.8710981135618879,58332,668,98,902,10,500,55680,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.54,0.5780346820809249,0.9,0.7039499413375049,0.8097894547417671,0.8710981135618879,58343,657,100,900,10,500,56570,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.55,0.5843648208469056,0.897,0.7076923076923077,0.8102981029810298,0.8710981135618879,58362,638,103,897,10,500,57880,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.56,0.5894736842105263,0.896,0.7111111111111111,0.8115942028985508,0.8710981135618879,58376,624,104,896,10,500,58240,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.57,0.5936254980079682,0.894,0.713487629688747,0.8118416273156557,0.8710981135618879,58388,612,106,894,10,500,59120,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.58,0.5974547890154053,0.892,0.7156036903329323,0.811942472237393,0.8710981135618879,58399,601,108,892,10,500,60010,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.59,0.6028416779431665,0.891,0.7191283292978208,0.8132530120481928,0.8710981135618879,58413,587,109,891,10,500,60370,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.6,0.6104252400548696,0.89,0.7241659886086249,0.815316965921583,0.8710981135618879,58432,568,110,890,10,500,60680,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.61,0.6176880222841226,0.887,0.7282430213464697,0.8158572479764533,0.8710981135618879,58451,549,113,887,10,500,61990,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.62,0.6226282501756851,0.886,0.7313248039620306,0.8168910197307763,0.8710981135618879,58463,537,114,886,10,500,62370,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.63,0.6281050390347764,0.885,0.7347447073474471,0.8180809761508597,0.8710981135618879,58476,524,115,885,10,500,62740,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.64,0.6318051575931232,0.882,0.7362270450751253,0.8172720533728688,0.8710981135618879,58486,514,118,882,10,500,64140,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.65,0.6346570397111914,0.879,0.7371069182389937,0.8161559888579387,0.8710981135618879,58494,506,121,879,10,500,65560,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.66,0.6392128279883382,0.877,0.739460370994941,0.8162695457930007,0.8710981135618879,58505,495,123,877,10,500,66450,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.67,0.6454478164322723,0.872,0.741811994895789,0.8148009717809755,0.8710981135618879,58521,479,128,872,10,500,68790,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.68,0.6522064323111444,0.872,0.7462558836114677,0.8169383548810193,0.8710981135618879,58535,465,128,872,10,500,68650,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.69,0.6593489780469342,0.871,0.7505385609651013,0.8184551775981959,0.8710981135618879,58550,450,129,871,10,500,69000,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.7,0.6669224865694551,0.869,0.7546678245766392,0.819347539128795,0.8710981135618879,58566,434,131,869,10,500,69840,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.71,0.6715724244771495,0.867,0.7568747271933653,0.8193158193158193,0.8710981135618879,58576,424,133,867,10,500,70740,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.72,0.672911787665886,0.862,0.7558088557650153,0.8161333080855898,0.8710981135618879,58581,419,138,862,10,500,73190,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.73,0.6787687450670876,0.86,0.7587119541243935,0.816404025061705,0.8710981135618879,58593,407,140,860,10,500,74070,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.74,0.6848,0.856,0.7608888888888888,0.8152380952380952,0.8710981135618879,58606,394,144,856,10,500,75940,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.75,0.6911883589329022,0.855,0.7644166294143943,0.816307046018713,0.8710981135618879,58618,382,145,855,10,500,76320,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.76,0.696078431372549,0.852,0.7661870503597122,0.8154670750382849,0.8710981135618879,58628,372,148,852,10,500,77720,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.77,0.7021452145214522,0.851,0.7694394213381555,0.8163852647735994,0.8710981135618879,58639,361,149,851,10,500,78110,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.78,0.71081307627829,0.848,0.7733698130414957,0.8164837280955132,0.8710981135618879,58655,345,152,848,10,500,79450,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.79,0.7158608990670059,0.844,0.7746672785681505,0.8148291175902684,0.8710981135618879,58665,335,156,844,10,500,81350,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.8,0.7219846022241232,0.844,0.7782388197325957,0.8164054942929,0.8710981135618879,58675,325,156,844,10,500,81250,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.81,0.7299651567944251,0.838,0.7802607076350093,0.8139083139083139,0.8710981135618879,58690,310,162,838,10,500,84100,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.82,0.7413333333333333,0.834,0.7849411764705883,0.8136585365853658,0.8710981135618879,58709,291,166,834,10,500,85910,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.83,0.7495479204339964,0.829,0.7872744539411206,0.8117900509204857,0.8710981135618879,58723,277,171,829,10,500,88270,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.84,0.759447004608295,0.824,0.7904076738609113,0.8102261553588987,0.8710981135618879,58739,261,176,824,10,500,90610,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.85,0.7716165413533834,0.821,0.7955426356589147,0.8106240126382307,0.8710981135618879,58757,243,179,821,10,500,91930,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.86,0.7812798471824259,0.818,0.7992183683439179,0.8103824053893403,0.8710981135618879,58771,229,182,818,10,500,93290,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.87,0.7947214076246334,0.813,0.8037567968363816,0.8092773243081823,0.8710981135618879,58790,210,187,813,10,500,95600,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.88,0.8007968127490039,0.804,0.8023952095808383,0.8033573141486811,0.8710981135618879,58800,200,196,804,10,500,100000,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.89,0.8109756097560976,0.798,0.8044354838709677,0.800561797752809,0.8710981135618879,58814,186,202,798,10,500,102860,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.9,0.8163900414937759,0.787,0.8014256619144603,0.7927074939564867,0.8710981135618879,58823,177,213,787,10,500,108270,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.91,0.8342303552206674,0.775,0.8035251425609123,0.7861635220125787,0.8710981135618879,58846,154,225,775,10,500,114040,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.92,0.844542447629548,0.766,0.8033560566334557,0.7805176278785408,0.8710981135618879,58859,141,234,766,10,500,118410,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.93,0.857630979498861,0.753,0.8019169329073482,0.7718327183271833,0.8710981135618879,58875,125,247,753,10,500,124750,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.94,0.8717647058823529,0.741,0.8010810810810811,0.7639175257731958,0.8710981135618879,58891,109,259,741,10,500,130590,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.95,0.8851851851851852,0.717,0.7922651933701658,0.7453222453222453,0.8710981135618879,58907,93,283,717,10,500,142430,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.96,0.8941176470588236,0.684,0.775070821529745,0.7177334732423925,0.8710981135618879,58919,81,316,684,10,500,158810,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.97,0.9090909090909091,0.65,0.7580174927113703,0.689289501590668,0.8710981135618879,58935,65,350,650,10,500,175650,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.98,0.9357945425361156,0.583,0.718422674060382,0.6305429374864806,0.8710981135618879,58960,40,417,583,10,500,208900,median_all_structural_all,oof_averaged
xgboost_oof,median_all_structural_all,0.99,0.9718614718614719,0.449,0.6142270861833106,0.5031376064545047,0.8710981135618879,58987,13,551,449,10,500,275630,median_all_structural_all,oof_averaged
