model_name,strategy,threshold,precision,recall,f1,f2,average_precision,tn,fp,fn,tp,false_positive_cost,false_negative_cost,total_cost,dataset,candidate_strategy,trial_id,search_stage,n_total_features,param_n_estimators,param_learning_rate,param_max_depth,param_min_child_weight,param_subsample,param_colsample_bytree,param_gamma,param_reg_lambda,param_reg_alpha,param_scale_pos_weight,param_max_delta_step,normalized_strategy,fit_dataset,evaluation_dataset,uses_official_test,n_original_features,n_structural_features,n_dropped_features,dropped_features,structural_feature_names,top_rank
xgboost_tuned,baseline_median_all,0.2,0.5078947368421053,0.965,0.6655172413793103,0.8177966101694916,0.8942115662676615,11613,187,7,193,10,500,5370,valid,baseline_median_all,baseline_median_all_broad_016,broad,170,2118,0.1363557079984153,6,9.664069874656052,0.5097166576244939,0.7869560604758776,5.624675676780166,8.210379810714906,21.80983842860648,140.67007362600168,1,baseline_median_all,train_inner,valid,False,170,0,0,,,1
xgboost_tuned,baseline_median_all,0.09,0.375,0.975,0.5416666666666666,0.7386363636363636,0.883603209583636,11475,325,5,195,10,500,5750,valid,baseline_median_all,baseline_median_all_broad_015,broad,170,1371,0.03055709380885646,5,10.390081428875716,0.7104191705813246,0.5235341810097308,6.631379946851044,3.2475723722454632,13.1673438091514,13.674053579656173,10,baseline_median_all,train_inner,valid,False,170,0,0,,,2
xgboost_tuned,baseline_median_all,0.17,0.4041666666666667,0.97,0.5705882352941176,0.7578125,0.8751531489656253,11514,286,6,194,10,500,5860,valid,baseline_median_all,baseline_median_all_broad_002,broad,170,1116,0.15265221640386692,9,29.03986488718147,0.6938778093550322,0.497705169160105,11.091695740316696,0.15320298854186495,24.828935159777462,117.38294785075102,5,baseline_median_all,train_inner,valid,False,170,0,0,,,3
xgboost_tuned,baseline_median_all,0.14,0.40165631469979296,0.97,0.568081991215227,0.7560405300077943,0.8802499636228037,11511,289,6,194,10,500,5890,valid,baseline_median_all,baseline_median_all_broad_005,broad,170,1262,0.10788732567710826,7,3.5928173057356276,0.9077428907673606,0.8730968323729212,7.74956758060349,0.6871355713315331,20.474865119249266,33.75792221358267,6,baseline_median_all,train_inner,valid,False,170,0,0,,,4
xgboost_tuned,baseline_median_all,0.07,0.32996632996632996,0.98,0.49370277078085645,0.703012912482066,0.8783658173584846,11402,398,4,196,10,500,5980,valid,baseline_median_all,baseline_median_all_broad_009,broad,170,1761,0.022388558699356898,5,1.9810849846349678,0.46249164022362327,0.4085311095041671,14.447187011929007,2.1921545151447117,4.838153371008054,95.1776117675718,8,baseline_median_all,train_inner,valid,False,170,0,0,,,5
xgboost_tuned,baseline_median_all,0.24,0.3935091277890467,0.97,0.5598845598845599,0.7501933488012374,0.8438460298402072,11501,299,6,194,10,500,5990,valid,baseline_median_all,baseline_median_all_broad_006,broad,170,740,0.005137653398956365,9,15.212667810966082,0.8378409582444843,0.8574738701642791,9.178315510766799,4.478234909968572,4.193909943829723,29.470112501115484,8,baseline_median_all,train_inner,valid,False,170,0,0,,,6
xgboost_tuned,baseline_median_all,0.18,0.4346846846846847,0.965,0.5993788819875776,0.7757234726688103,0.8828627700621663,11549,251,7,193,10,500,6010,valid,baseline_median_all,baseline_median_all_broad_007,broad,170,1770,0.028424601727321846,9,22.92364503097965,0.799095076000325,0.7098266104276973,11.184143214908271,0.7627715499189806,0.9245350370381822,84.2419561695016,5,baseline_median_all,train_inner,valid,False,170,0,0,,,7
xgboost_tuned,baseline_median_all,0.11,0.35390199637023595,0.975,0.5193075898801598,0.7216876387860843,0.8786234866195161,11444,356,5,195,10,500,6060,valid,baseline_median_all,baseline_median_all_broad_001,broad,170,2003,0.02523943296493374,5,17.379042002732877,0.5017975413382073,0.9841545285638913,15.22279403980706,19.143238661233255,3.8434089802663762,86.56560944224641,8,baseline_median_all,train_inner,valid,False,170,0,0,,,8
xgboost_tuned,baseline_median_all,0.11,0.3250414593698176,0.98,0.48816936488169366,0.6985032074126871,0.8645154767243902,11393,407,4,196,10,500,6070,valid,baseline_median_all,baseline_median_all_broad_012,broad,170,1303,0.010547954671138542,8,10.713712814769519,0.5472250306165775,0.9067992846600441,15.170390596704202,12.26494777902533,12.96279119325311,116.64250291941535,2,baseline_median_all,train_inner,valid,False,170,0,0,,,9
xgboost_tuned,baseline_median_all,0.15,0.38645418326693226,0.97,0.5527065527065527,0.7450076804915514,0.8804933691288706,11492,308,6,194,10,500,6080,valid,baseline_median_all,baseline_median_all_broad_008,broad,170,772,0.022566146317756924,10,2.6060322706604007,0.4820665079289863,0.5328995298142978,5.871875155333672,8.348399168090145,16.71096457023835,143.2626955480903,8,baseline_median_all,train_inner,valid,False,170,0,0,,,10
xgboost_tuned,median_all_structural_all,0.31,0.4421768707482993,0.975,0.608424336973479,0.7856567284448026,0.8744686358203518,11554,246,5,195,10,500,4960,valid,median_all_structural_all,median_all_structural_all_broad_009,broad,230,2349,0.0077766113721036,9,1.4320556306092909,0.8118248067722904,0.6220953955137467,15.486428322836865,8.88474964893697,10.009132749847145,162.72231305146107,1,median_all_structural_all,train_inner,valid,False,170,60,0,,sample_missing_count|sample_missing_rate|sample_non_missing_count|sample_zero_count|sample_zero_rate|sample_non_zero_count|prefix_ag_missing_count|prefix_ag_missing_rate|prefix_ay_missing_count|prefix_ay_missing_rate|prefix_cn_missing_count|prefix_cn_missing_rate|prefix_az_missing_count|prefix_az_missing_rate|prefix_cs_missing_count|prefix_cs_missing_rate|prefix_ba_missing_count|prefix_ba_missing_rate|prefix_ee_missing_count|prefix_ee_missing_rate|prefix_ag_zero_count|prefix_ag_zero_rate|prefix_ay_zero_count|prefix_ay_zero_rate|prefix_cn_zero_count|prefix_cn_zero_rate|prefix_az_zero_count|prefix_az_zero_rate|prefix_cs_zero_count|prefix_cs_zero_rate|missing_br_000|missing_bq_000|missing_bp_000|missing_bo_000|missing_bn_000|missing_bm_000|missing_di_000|missing_dh_000|missing_dj_000|missing_dk_000|missing_dl_000|missing_eb_000|missing_df_000|missing_dg_000|missing_dm_000|missing_ak_000|missing_ca_000|missing_ac_000|missing_ad_000|missing_cf_000|missing_cg_000|missing_ch_000|missing_co_000|missing_bl_000|missing_ar_000|missing_bz_000|missing_cp_000|missing_do_000|missing_dx_000|missing_dy_000,1
xgboost_tuned,median_all_structural_all,0.21,0.39314516129032256,0.975,0.5603448275862069,0.7523148148148148,0.866574454435284,11499,301,5,195,10,500,5510,valid,median_all_structural_all,median_all_structural_all_broad_018,broad,230,393,0.1304441103096383,6,2.0316434698468706,0.500446553203309,0.4692965987722073,19.60054359108385,2.144089004052102,23.522428450242238,118.18941815832207,6,median_all_structural_all,train_inner,valid,False,170,60,0,,sample_missing_count|sample_missing_rate|sample_non_missing_count|sample_zero_count|sample_zero_rate|sample_non_zero_count|prefix_ag_missing_count|prefix_ag_missing_rate|prefix_ay_missing_count|prefix_ay_missing_rate|prefix_cn_missing_count|prefix_cn_missing_rate|prefix_az_missing_count|prefix_az_missing_rate|prefix_cs_missing_count|prefix_cs_missing_rate|prefix_ba_missing_count|prefix_ba_missing_rate|prefix_ee_missing_count|prefix_ee_missing_rate|prefix_ag_zero_count|prefix_ag_zero_rate|prefix_ay_zero_count|prefix_ay_zero_rate|prefix_cn_zero_count|prefix_cn_zero_rate|prefix_az_zero_count|prefix_az_zero_rate|prefix_cs_zero_count|prefix_cs_zero_rate|missing_br_000|missing_bq_000|missing_bp_000|missing_bo_000|missing_bn_000|missing_bm_000|missing_di_000|missing_dh_000|missing_dj_000|missing_dk_000|missing_dl_000|missing_eb_000|missing_df_000|missing_dg_000|missing_dm_000|missing_ak_000|missing_ca_000|missing_ac_000|missing_ad_000|missing_cf_000|missing_cg_000|missing_ch_000|missing_co_000|missing_bl_000|missing_ar_000|missing_bz_000|missing_cp_000|missing_do_000|missing_dx_000|missing_dy_000,2
xgboost_tuned,median_all_structural_all,0.24,0.3884462151394422,0.975,0.5555555555555556,0.7488479262672811,0.8571385028915868,11493,307,5,195,10,500,5570,valid,median_all_structural_all,median_all_structural_all_broad_007,broad,230,602,0.1718516406989609,3,11.367275834643136,0.8804432575462509,0.8668246453390058,18.920541256346606,0.5439947111496775,17.702276860749276,26.15836358594821,8,median_all_structural_all,train_inner,valid,False,170,60,0,,sample_missing_count|sample_missing_rate|sample_non_missing_count|sample_zero_count|sample_zero_rate|sample_non_zero_count|prefix_ag_missing_count|prefix_ag_missing_rate|prefix_ay_missing_count|prefix_ay_missing_rate|prefix_cn_missing_count|prefix_cn_missing_rate|prefix_az_missing_count|prefix_az_missing_rate|prefix_cs_missing_count|prefix_cs_missing_rate|prefix_ba_missing_count|prefix_ba_missing_rate|prefix_ee_missing_count|prefix_ee_missing_rate|prefix_ag_zero_count|prefix_ag_zero_rate|prefix_ay_zero_count|prefix_ay_zero_rate|prefix_cn_zero_count|prefix_cn_zero_rate|prefix_az_zero_count|prefix_az_zero_rate|prefix_cs_zero_count|prefix_cs_zero_rate|missing_br_000|missing_bq_000|missing_bp_000|missing_bo_000|missing_bn_000|missing_bm_000|missing_di_000|missing_dh_000|missing_dj_000|missing_dk_000|missing_dl_000|missing_eb_000|missing_df_000|missing_dg_000|missing_dm_000|missing_ak_000|missing_ca_000|missing_ac_000|missing_ad_000|missing_cf_000|missing_cg_000|missing_ch_000|missing_co_000|missing_bl_000|missing_ar_000|missing_bz_000|missing_cp_000|missing_do_000|missing_dx_000|missing_dy_000,3
xgboost_tuned,median_all_structural_all,0.11,0.3838582677165354,0.975,0.5508474576271186,0.7454128440366973,0.8843562034730054,11487,313,5,195,10,500,5630,valid,median_all_structural_all,median_all_structural_all_broad_003,broad,230,2014,0.008213546386331351,9,8.210432587019087,0.9216646792674067,0.6508195876357853,7.70178992200707,7.189682775356305,7.993899525025382,33.760629862172664,4,median_all_structural_all,train_inner,valid,False,170,60,0,,sample_missing_count|sample_missing_rate|sample_non_missing_count|sample_zero_count|sample_zero_rate|sample_non_zero_count|prefix_ag_missing_count|prefix_ag_missing_rate|prefix_ay_missing_count|prefix_ay_missing_rate|prefix_cn_missing_count|prefix_cn_missing_rate|prefix_az_missing_count|prefix_az_missing_rate|prefix_cs_missing_count|prefix_cs_missing_rate|prefix_ba_missing_count|prefix_ba_missing_rate|prefix_ee_missing_count|prefix_ee_missing_rate|prefix_ag_zero_count|prefix_ag_zero_rate|prefix_ay_zero_count|prefix_ay_zero_rate|prefix_cn_zero_count|prefix_cn_zero_rate|prefix_az_zero_count|prefix_az_zero_rate|prefix_cs_zero_count|prefix_cs_zero_rate|missing_br_000|missing_bq_000|missing_bp_000|missing_bo_000|missing_bn_000|missing_bm_000|missing_di_000|missing_dh_000|missing_dj_000|missing_dk_000|missing_dl_000|missing_eb_000|missing_df_000|missing_dg_000|missing_dm_000|missing_ak_000|missing_ca_000|missing_ac_000|missing_ad_000|missing_cf_000|missing_cg_000|missing_ch_000|missing_co_000|missing_bl_000|missing_ar_000|missing_bz_000|missing_cp_000|missing_do_000|missing_dx_000|missing_dy_000,4
xgboost_tuned,median_all_structural_all,0.29,0.34507042253521125,0.98,0.5104166666666666,0.716374269005848,0.8514039791300968,11428,372,4,196,10,500,5720,valid,median_all_structural_all,median_all_structural_all_broad_002,broad,230,2134,0.006056420651647923,5,1.5005074520627333,0.913966223378764,0.9367245435529511,19.591413611731852,21.298710099570357,23.38432622313987,119.2221569192431,10,median_all_structural_all,train_inner,valid,False,170,60,0,,sample_missing_count|sample_missing_rate|sample_non_missing_count|sample_zero_count|sample_zero_rate|sample_non_zero_count|prefix_ag_missing_count|prefix_ag_missing_rate|prefix_ay_missing_count|prefix_ay_missing_rate|prefix_cn_missing_count|prefix_cn_missing_rate|prefix_az_missing_count|prefix_az_missing_rate|prefix_cs_missing_count|prefix_cs_missing_rate|prefix_ba_missing_count|prefix_ba_missing_rate|prefix_ee_missing_count|prefix_ee_missing_rate|prefix_ag_zero_count|prefix_ag_zero_rate|prefix_ay_zero_count|prefix_ay_zero_rate|prefix_cn_zero_count|prefix_cn_zero_rate|prefix_az_zero_count|prefix_az_zero_rate|prefix_cs_zero_count|prefix_cs_zero_rate|missing_br_000|missing_bq_000|missing_bp_000|missing_bo_000|missing_bn_000|missing_bm_000|missing_di_000|missing_dh_000|missing_dj_000|missing_dk_000|missing_dl_000|missing_eb_000|missing_df_000|missing_dg_000|missing_dm_000|missing_ak_000|missing_ca_000|missing_ac_000|missing_ad_000|missing_cf_000|missing_cg_000|missing_ch_000|missing_co_000|missing_bl_000|missing_ar_000|missing_bz_000|missing_cp_000|missing_do_000|missing_dx_000|missing_dy_000,5
xgboost_tuned,median_all_structural_all,0.15,0.4110169491525424,0.97,0.5773809523809523,0.7625786163522013,0.8868430353540676,11522,278,6,194,10,500,5780,valid,median_all_structural_all,median_all_structural_all_broad_013,broad,230,964,0.14803657188939348,8,1.572689261156932,0.9983690618106653,0.9214800158000344,5.67816875728078,26.889707652752612,3.192585956141486,179.84780418062056,8,median_all_structural_all,train_inner,valid,False,170,60,0,,sample_missing_count|sample_missing_rate|sample_non_missing_count|sample_zero_count|sample_zero_rate|sample_non_zero_count|prefix_ag_missing_count|prefix_ag_missing_rate|prefix_ay_missing_count|prefix_ay_missing_rate|prefix_cn_missing_count|prefix_cn_missing_rate|prefix_az_missing_count|prefix_az_missing_rate|prefix_cs_missing_count|prefix_cs_missing_rate|prefix_ba_missing_count|prefix_ba_missing_rate|prefix_ee_missing_count|prefix_ee_missing_rate|prefix_ag_zero_count|prefix_ag_zero_rate|prefix_ay_zero_count|prefix_ay_zero_rate|prefix_cn_zero_count|prefix_cn_zero_rate|prefix_az_zero_count|prefix_az_zero_rate|prefix_cs_zero_count|prefix_cs_zero_rate|missing_br_000|missing_bq_000|missing_bp_000|missing_bo_000|missing_bn_000|missing_bm_000|missing_di_000|missing_dh_000|missing_dj_000|missing_dk_000|missing_dl_000|missing_eb_000|missing_df_000|missing_dg_000|missing_dm_000|missing_ak_000|missing_ca_000|missing_ac_000|missing_ad_000|missing_cf_000|missing_cg_000|missing_ch_000|missing_co_000|missing_bl_000|missing_ar_000|missing_bz_000|missing_cp_000|missing_do_000|missing_dx_000|missing_dy_000,6
xgboost_tuned,median_all_structural_all,0.26,0.4110169491525424,0.97,0.5773809523809523,0.7625786163522013,0.8513134150027365,11522,278,6,194,10,500,5780,valid,median_all_structural_all,median_all_structural_all_broad_001,broad,230,396,0.009766553756782316,10,2.7761877259902374,0.7641779584585251,0.6205705767070749,0.9850823985518797,1.2151655936495973,15.712588461529117,27.284223493631714,2,median_all_structural_all,train_inner,valid,False,170,60,0,,sample_missing_count|sample_missing_rate|sample_non_missing_count|sample_zero_count|sample_zero_rate|sample_non_zero_count|prefix_ag_missing_count|prefix_ag_missing_rate|prefix_ay_missing_count|prefix_ay_missing_rate|prefix_cn_missing_count|prefix_cn_missing_rate|prefix_az_missing_count|prefix_az_missing_rate|prefix_cs_missing_count|prefix_cs_missing_rate|prefix_ba_missing_count|prefix_ba_missing_rate|prefix_ee_missing_count|prefix_ee_missing_rate|prefix_ag_zero_count|prefix_ag_zero_rate|prefix_ay_zero_count|prefix_ay_zero_rate|prefix_cn_zero_count|prefix_cn_zero_rate|prefix_az_zero_count|prefix_az_zero_rate|prefix_cs_zero_count|prefix_cs_zero_rate|missing_br_000|missing_bq_000|missing_bp_000|missing_bo_000|missing_bn_000|missing_bm_000|missing_di_000|missing_dh_000|missing_dj_000|missing_dk_000|missing_dl_000|missing_eb_000|missing_df_000|missing_dg_000|missing_dm_000|missing_ak_000|missing_ca_000|missing_ac_000|missing_ad_000|missing_cf_000|missing_cg_000|missing_ch_000|missing_co_000|missing_bl_000|missing_ar_000|missing_bz_000|missing_cp_000|missing_do_000|missing_dx_000|missing_dy_000,7
xgboost_tuned,median_all_structural_all,0.32,0.3385146804835924,0.98,0.503209242618742,0.7106598984771574,0.8407769078941414,11417,383,4,196,10,500,5830,valid,median_all_structural_all,median_all_structural_all_broad_019,broad,230,1559,0.008540383618907082,4,3.434256894535619,0.7679094686941482,0.8048543639828929,12.984663104906177,53.78116586595261,4.45316969760174,96.41996553598015,10,median_all_structural_all,train_inner,valid,False,170,60,0,,sample_missing_count|sample_missing_rate|sample_non_missing_count|sample_zero_count|sample_zero_rate|sample_non_zero_count|prefix_ag_missing_count|prefix_ag_missing_rate|prefix_ay_missing_count|prefix_ay_missing_rate|prefix_cn_missing_count|prefix_cn_missing_rate|prefix_az_missing_count|prefix_az_missing_rate|prefix_cs_missing_count|prefix_cs_missing_rate|prefix_ba_missing_count|prefix_ba_missing_rate|prefix_ee_missing_count|prefix_ee_missing_rate|prefix_ag_zero_count|prefix_ag_zero_rate|prefix_ay_zero_count|prefix_ay_zero_rate|prefix_cn_zero_count|prefix_cn_zero_rate|prefix_az_zero_count|prefix_az_zero_rate|prefix_cs_zero_count|prefix_cs_zero_rate|missing_br_000|missing_bq_000|missing_bp_000|missing_bo_000|missing_bn_000|missing_bm_000|missing_di_000|missing_dh_000|missing_dj_000|missing_dk_000|missing_dl_000|missing_eb_000|missing_df_000|missing_dg_000|missing_dm_000|missing_ak_000|missing_ca_000|missing_ac_000|missing_ad_000|missing_cf_000|missing_cg_000|missing_ch_000|missing_co_000|missing_bl_000|missing_ar_000|missing_bz_000|missing_cp_000|missing_do_000|missing_dx_000|missing_dy_000,8
xgboost_tuned,median_all_structural_all,0.08,0.36792452830188677,0.975,0.5342465753424658,0.7330827067669173,0.8947933435579764,11465,335,5,195,10,500,5850,valid,median_all_structural_all,median_all_structural_all_broad_004,broad,230,1351,0.023272968547021995,7,4.502892559601988,0.6515158474044361,0.5628721168681545,7.58928159453858,9.789818491838071,8.906294237138559,171.30584754160787,2,median_all_structural_all,train_inner,valid,False,170,60,0,,sample_missing_count|sample_missing_rate|sample_non_missing_count|sample_zero_count|sample_zero_rate|sample_non_zero_count|prefix_ag_missing_count|prefix_ag_missing_rate|prefix_ay_missing_count|prefix_ay_missing_rate|prefix_cn_missing_count|prefix_cn_missing_rate|prefix_az_missing_count|prefix_az_missing_rate|prefix_cs_missing_count|prefix_cs_missing_rate|prefix_ba_missing_count|prefix_ba_missing_rate|prefix_ee_missing_count|prefix_ee_missing_rate|prefix_ag_zero_count|prefix_ag_zero_rate|prefix_ay_zero_count|prefix_ay_zero_rate|prefix_cn_zero_count|prefix_cn_zero_rate|prefix_az_zero_count|prefix_az_zero_rate|prefix_cs_zero_count|prefix_cs_zero_rate|missing_br_000|missing_bq_000|missing_bp_000|missing_bo_000|missing_bn_000|missing_bm_000|missing_di_000|missing_dh_000|missing_dj_000|missing_dk_000|missing_dl_000|missing_eb_000|missing_df_000|missing_dg_000|missing_dm_000|missing_ak_000|missing_ca_000|missing_ac_000|missing_ad_000|missing_cf_000|missing_cg_000|missing_ch_000|missing_co_000|missing_bl_000|missing_ar_000|missing_bz_000|missing_cp_000|missing_do_000|missing_dx_000|missing_dy_000,9
